date,특,상,보통,하
2005-02-26,43000.0,37500.0,22500.0,8000.0
2005-02-28,42000.0,35500.0,24500.0,13500.0
2005-03-01,49500.0,39500.0,25500.0,9500.0
2005-03-02,47500.0,43000.0,30000.0,13500.0
2005-03-03,51500.0,47000.0,34500.0,16000.0
2005-03-04,56000.0,53000.0,38000.0,16000.0
2005-03-05,58500.0,57000.0,41500.0,18500.0
2005-03-07,69500.0,54500.0,39000.0,19000.0
2005-03-08,56500.0,54500.0,46500.0,26000.0
2005-03-09,55500.0,53500.0,50500.0,31000.0
2005-03-10,51500.0,50000.0,47000.0,30500.0
2005-03-11,51500.0,50000.0,48000.0,36750.0
2005-03-12,53000.0,52000.0,42500.0,26000.0
2005-03-14,53500.0,52500.0,50000.0,32500.0
2005-03-15,54500.0,52500.0,49000.0,31500.0
2005-03-16,54000.0,53000.0,51000.0,34000.0
2005-03-17,57000.0,55000.0,53000.0,42500.0
2005-03-18,63000.0,61500.0,57000.0,37500.0
2005-03-19,72000.0,69500.0,66500.0,51500.0
2005-03-21,64500.0,61500.0,57500.0,41500.0
2005-03-22,67500.0,64500.0,54500.0,36000.0
2005-03-23,70500.0,69250.0,64250.0,44000.0
2005-03-24,77000.0,74500.0,64000.0,37500.0
2005-03-25,78500.0,76500.0,65500.0,31500.0
2005-03-26,77000.0,73000.0,60000.0,31500.0
2005-03-28,75500.0,74000.0,65000.0,39000.0
2005-03-29,81000.0,79500.0,72000.0,45500.0
2005-03-30,88000.0,86000.0,82000.0,54500.0
2005-03-31,91500.0,89500.0,84500.0,47500.0
2005-04-01,86500.0,84500.0,80500.0,53000.0
2005-04-02,81000.0,77500.0,72000.0,50500.0
2005-04-04,83500.0,80500.0,74000.0,49000.0
2005-04-05,94500.0,92000.0,89500.0,64500.0
2005-04-06,104500.0,103000.0,100000.0,68500.0
2005-04-07,99500.0,96000.0,89500.0,63000.0
2005-04-08,93500.0,90000.0,84500.0,67000.0
2005-04-09,90000.0,89000.0,85250.0,57250.0
2005-04-11,97500.0,96000.0,93500.0,56000.0
2005-04-12,109000.0,105500.0,100500.0,82000.0
2005-04-13,107000.0,100500.0,92500.0,55500.0
2005-04-14,89500.0,87000.0,85000.0,64750.0
2005-04-15,88500.0,86000.0,84000.0,59000.0
2005-04-16,88000.0,85500.0,81000.0,46000.0
2005-04-18,92000.0,89000.0,83000.0,44500.0
2005-04-19,103500.0,100000.0,96000.0,78500.0
2005-04-20,98500.0,97000.0,94500.0,75500.0
2005-04-21,99000.0,97000.0,94000.0,51250.0
2005-04-22,95000.0,94000.0,90000.0,61000.0
2005-04-23,94750.0,91250.0,85500.0,64000.0
2005-04-25,90500.0,88000.0,84500.0,54000.0
2005-04-26,91500.0,89000.0,85000.0,66500.0
2005-04-27,85500.0,82000.0,77500.0,51500.0
2005-04-28,78500.0,75000.0,70000.0,39000.0
2005-04-29,61500.0,55000.0,50000.0,35500.0
2005-04-30,47500.0,45000.0,39500.0,23500.0
2005-05-02,40500.0,38500.0,35500.0,23500.0
2005-05-03,38750.0,36750.0,33500.0,23000.0
2005-05-04,38000.0,35000.0,31750.0,20750.0
2005-05-05,32500.0,29250.0,25250.0,15000.0
2005-05-06,27500.0,26500.0,24500.0,15000.0
2005-05-07,26000.0,24250.0,22750.0,14000.0
2005-05-09,27000.0,25500.0,21500.0,12500.0
2005-05-10,31500.0,29000.0,27000.0,20000.0
2005-05-11,37500.0,35000.0,32000.0,18500.0
2005-05-12,31500.0,29500.0,27500.0,14500.0
2005-05-13,26500.0,24000.0,22000.0,13000.0
2005-05-14,24000.0,22750.0,19500.0,11500.0
2005-05-16,26500.0,24750.0,22750.0,16500.0
2005-05-17,35250.0,31250.0,28000.0,20500.0
2005-05-18,35500.0,31500.0,26500.0,19500.0
2005-05-19,31500.0,29000.0,25000.0,17500.0
2005-05-20,29000.0,26250.0,23000.0,15500.0
2005-05-21,28500.0,25500.0,22750.0,13750.0
2005-05-23,29500.0,27500.0,24500.0,16000.0
2005-05-24,35500.0,32500.0,28000.0,19750.0
2005-05-25,34000.0,32000.0,28500.0,19000.0
2005-05-26,33000.0,31000.0,26500.0,17500.0
2005-05-27,32000.0,29000.0,25500.0,17000.0
2005-05-28,32000.0,29500.0,23750.0,15750.0
2005-05-30,32500.0,30000.0,25500.0,17000.0
2005-05-31,31500.0,28000.0,25000.0,17500.0
2005-06-01,31500.0,28500.0,23500.0,15000.0
2005-06-02,31500.0,28500.0,23500.0,16000.0
2005-06-03,31000.0,29000.0,25250.0,17250.0
2005-06-04,30500.0,27500.0,23000.0,14000.0
2005-06-06,31500.0,28500.0,23500.0,16000.0
2005-06-07,30000.0,27000.0,22500.0,16500.0
2005-06-08,30000.0,26000.0,21500.0,16500.0
2005-06-09,31500.0,27500.0,22500.0,15500.0
2005-06-10,33500.0,30250.0,24250.0,16500.0
2005-06-11,34000.0,29500.0,23000.0,12000.0
2005-06-13,30500.0,27500.0,22000.0,14500.0
2005-06-14,28750.0,25500.0,20750.0,14000.0
2005-06-15,27000.0,24500.0,20500.0,15500.0
2005-06-16,26000.0,22000.0,18500.0,13500.0
2005-06-17,24000.0,21250.0,17750.0,13500.0
2005-06-18,24500.0,22000.0,19000.0,11000.0
2005-06-20,24750.0,22500.0,18750.0,11000.0
2005-06-21,29000.0,27000.0,21000.0,14500.0
2005-06-22,26000.0,21000.0,19000.0,15000.0
2005-06-23,23750.0,21250.0,18250.0,10750.0
2005-06-24,23500.0,20500.0,17250.0,13250.0
2005-06-25,22750.0,19750.0,16750.0,11750.0
2005-06-27,24000.0,20000.0,16000.0,8500.0
2005-06-28,24500.0,22000.0,17500.0,10500.0
2005-06-29,26000.0,23000.0,18500.0,9000.0
2005-06-30,27000.0,24500.0,19500.0,11000.0
2005-07-01,29000.0,25250.0,19000.0,8500.0
2005-07-02,24500.0,21500.0,17000.0,10500.0
2005-07-04,24000.0,21500.0,16500.0,10000.0
2005-07-05,25250.0,23250.0,18000.0,9500.0
2005-07-06,26000.0,22000.0,15500.0,8000.0
2005-07-07,25750.0,20500.0,15000.0,8500.0
2005-07-08,26250.0,22750.0,16500.0,10000.0
2005-07-09,27000.0,22000.0,14000.0,5500.0
2005-07-11,25750.0,22250.0,15500.0,7000.0
2005-07-12,23500.0,19000.0,13000.0,7500.0
2005-07-13,22000.0,18000.0,12500.0,6500.0
2005-07-14,19500.0,15500.0,10750.0,5750.0
2005-07-15,21500.0,17000.0,11500.0,5000.0
2005-07-16,19750.0,16250.0,11750.0,7250.0
2005-07-18,20250.0,16250.0,12000.0,7000.0
2005-07-19,19500.0,16000.0,12250.0,6250.0
2005-07-20,22000.0,18500.0,13250.0,6000.0
2005-07-21,29000.0,23500.0,16250.0,7250.0
2005-07-22,32250.0,26250.0,18500.0,10500.0
2005-07-23,30750.0,25750.0,20250.0,9750.0
2005-07-25,32000.0,25000.0,18000.0,10500.0
2005-07-26,31000.0,24000.0,17750.0,9750.0
2005-07-27,26500.0,21500.0,15500.0,7500.0
2005-07-28,26000.0,19500.0,14000.0,7000.0
2005-07-29,31000.0,23000.0,15000.0,8000.0
2005-07-30,30500.0,24000.0,17000.0,9000.0
2005-08-01,27500.0,20750.0,14250.0,6500.0
2005-08-02,27500.0,20000.0,14000.0,9500.0
2005-08-03,24000.0,18500.0,14000.0,7250.0
2005-08-04,25000.0,18500.0,12500.0,7500.0
2005-08-05,22500.0,17000.0,12500.0,8000.0
2005-08-06,20000.0,14500.0,10500.0,5500.0
2005-08-08,23500.0,18750.0,13500.0,6750.0
2005-08-09,26500.0,19000.0,13500.0,8250.0
2005-08-10,28500.0,21000.0,16000.0,8500.0
2005-08-11,25500.0,18500.0,13750.0,6750.0
2005-08-12,22500.0,16000.0,12500.0,7000.0
2005-08-13,24500.0,17500.0,12000.0,7500.0
2005-08-15,19250.0,13250.0,10000.0,6000.0
2005-08-16,20000.0,13000.0,10000.0,6500.0
2005-08-17,16250.0,12250.0,9500.0,6500.0
2005-08-18,19500.0,12500.0,10000.0,6500.0
2005-08-19,22500.0,16500.0,13000.0,9000.0
2005-08-20,27500.0,21000.0,15500.0,7500.0
2005-08-22,26500.0,20500.0,16500.0,9000.0
2005-08-23,26500.0,21500.0,17750.0,12750.0
2005-08-24,29375.0,21875.0,19000.0,10500.0
2005-08-25,26000.0,20500.0,17000.0,10000.0
2005-08-26,26500.0,22500.0,19000.0,14000.0
2005-08-27,24500.0,22250.0,19000.0,12750.0
2005-08-29,24000.0,18500.0,16000.0,10250.0
2005-08-30,21500.0,15500.0,13000.0,8000.0
2005-08-31,16000.0,12500.0,10250.0,7250.0
2005-09-01,14500.0,12000.0,10000.0,7500.0
2005-09-02,14500.0,12000.0,10500.0,7000.0
2005-09-03,14250.0,12750.0,11000.0,6500.0
2005-09-05,17250.0,13500.0,11000.0,8000.0
2005-09-06,23000.0,16500.0,12000.0,7000.0
2005-09-07,27500.0,21000.0,16500.0,10000.0
2005-09-08,23500.0,19500.0,17000.0,12000.0
2005-09-09,20500.0,15750.0,12750.0,8250.0
2005-09-10,15500.0,12000.0,10000.0,6500.0
2005-09-12,15500.0,12500.0,10250.0,7250.0
2005-09-13,17500.0,13000.0,10000.0,7000.0
2005-09-14,21000.0,15500.0,10500.0,7000.0
2005-09-15,22500.0,18500.0,13000.0,8000.0
2005-09-16,26500.0,21000.0,13500.0,6000.0
2005-09-17,21250.0,16500.0,11000.0,6500.0
2005-09-21,28250.0,20250.0,14250.0,7500.0
2005-09-22,27000.0,22000.0,14500.0,7000.0
2005-09-23,24500.0,19000.0,13000.0,7000.0
2005-09-24,18000.0,13500.0,10000.0,7000.0
2005-09-26,15750.0,13000.0,10500.0,7250.0
2005-09-27,19750.0,14750.0,10500.0,6000.0
2005-09-28,24500.0,18000.0,12000.0,7500.0
2005-09-29,25000.0,18250.0,11750.0,6750.0
2005-09-30,26500.0,21000.0,13500.0,8000.0
2005-10-01,24500.0,18250.0,11750.0,8000.0
2005-10-03,30250.0,24250.0,16000.0,9000.0
2005-10-04,34000.0,28000.0,18500.0,10000.0
2005-10-05,46000.0,41500.0,29000.0,11500.0
2005-10-06,38500.0,32500.0,22000.0,11000.0
2005-10-07,32500.0,24500.0,15000.0,8250.0
2005-10-08,32500.0,24250.0,14750.0,8000.0
2005-10-10,35000.0,27500.0,18000.0,8500.0
2005-10-11,36500.0,28250.0,18000.0,10250.0
2005-10-12,40000.0,32750.0,20750.0,10250.0
2005-10-13,40000.0,33000.0,20500.0,10500.0
2005-10-14,48000.0,41000.0,27500.0,13000.0
2005-10-15,47500.0,41500.0,28000.0,11000.0
2005-10-17,43500.0,35500.0,23500.0,11000.0
2005-10-18,46000.0,36250.0,22750.0,10000.0
2005-10-19,44750.0,35500.0,22000.0,11000.0
2005-10-20,44500.0,35000.0,21500.0,10000.0
2005-10-21,46000.0,38500.0,25500.0,10000.0
2005-10-22,48250.0,40250.0,25000.0,11000.0
2005-10-24,51750.0,42000.0,27500.0,12500.0
2005-10-25,57000.0,46500.0,28000.0,11500.0
2005-10-26,55500.0,46500.0,30000.0,12500.0
2005-10-27,61500.0,50000.0,30500.0,13000.0
2005-10-28,62000.0,52250.0,33500.0,16500.0
2005-10-29,65000.0,53500.0,33000.0,17000.0
2005-10-31,66500.0,53500.0,33500.0,14000.0
2005-11-01,65750.0,50750.0,28000.0,11000.0
2005-11-02,58500.0,47000.0,29500.0,12500.0
2005-11-03,55500.0,43500.0,26000.0,11000.0
2005-11-04,59000.0,46000.0,26000.0,8500.0
2005-11-05,61000.0,42500.0,22000.0,9500.0
2005-11-07,70500.0,58000.0,34000.0,12500.0
2005-11-08,66000.0,47000.0,23000.0,8500.0
2005-11-09,69000.0,56000.0,34500.0,12000.0
2005-11-10,69000.0,46500.0,23000.0,8500.0
2005-11-11,61500.0,50000.0,28000.0,9000.0
2005-11-12,54500.0,40000.0,18000.0,5500.0
2005-11-14,58500.0,52500.0,33000.0,10000.0
2005-11-15,57500.0,47000.0,26500.0,8500.0
2005-11-16,60000.0,50000.0,30000.0,10000.0
2005-11-17,65000.0,54000.0,30500.0,8500.0
2005-11-18,68000.0,59500.0,35000.0,9000.0
2005-11-19,74000.0,68500.0,43000.0,12250.0
2005-11-21,72500.0,64000.0,47000.0,18000.0
2005-11-22,70000.0,63000.0,47000.0,20500.0
2005-11-23,69000.0,63000.0,47000.0,19000.0
2005-11-24,65000.0,57000.0,38000.0,13500.0
2005-11-25,74500.0,62000.0,40500.0,16000.0
2005-11-26,66500.0,58000.0,36000.0,11000.0
2005-11-28,65750.0,61500.0,46500.0,19000.0
2005-11-29,67000.0,58000.0,37500.0,13500.0
2005-11-30,70000.0,61500.0,41500.0,18000.0
2005-12-01,79000.0,71500.0,50500.0,19000.0
2005-12-02,80500.0,74000.0,58500.0,28500.0
2005-12-03,75500.0,65000.0,48000.0,20500.0
2005-12-05,78000.0,70500.0,57500.0,26500.0
2005-12-06,77000.0,69500.0,54000.0,26750.0
2005-12-07,74500.0,65500.0,51000.0,24000.0
2005-12-08,67500.0,59000.0,45500.0,22000.0
2005-12-09,56750.0,52250.0,41000.0,21500.0
2005-12-10,55500.0,49000.0,41250.0,19750.0
2005-12-12,59000.0,54500.0,42500.0,19500.0
2005-12-13,69500.0,62000.0,47000.0,20000.0
2005-12-14,64250.0,59250.0,46000.0,20500.0
2005-12-15,71000.0,64500.0,49000.0,21500.0
2005-12-16,68000.0,64500.0,51500.0,25000.0
2005-12-17,61500.0,57500.0,50000.0,28500.0
2005-12-19,61500.0,56500.0,43000.0,17500.0
2005-12-20,67500.0,59500.0,45000.0,21000.0
2005-12-21,67500.0,60500.0,47000.0,26000.0
2005-12-22,62500.0,57000.0,41000.0,16500.0
2005-12-23,71000.0,63000.0,46500.0,24000.0
2005-12-24,62500.0,55000.0,42500.0,24500.0
2005-12-26,50500.0,46000.0,39500.0,20500.0
2005-12-27,52500.0,47000.0,32000.0,11000.0
2005-12-28,66000.0,55000.0,35250.0,14500.0
2005-12-29,60500.0,49500.0,34000.0,16000.0
2005-12-30,53000.0,50500.0,33250.0,12250.0
2005-12-31,52000.0,46000.0,32500.0,13500.0
2006-01-02,52000.0,46000.0,32500.0,13500.0
2006-01-03,53500.0,46500.0,33250.0,13500.0
2006-01-04,53000.0,46000.0,35500.0,18000.0
2006-01-05,51500.0,44500.0,33000.0,15000.0
2006-01-06,51000.0,48000.0,37500.0,18000.0
2006-01-07,45500.0,36500.0,22500.0,10500.0
2006-01-09,41500.0,32000.0,19500.0,7000.0
2006-01-10,45000.0,37000.0,22500.0,11000.0
2006-01-11,40000.0,32500.0,22250.0,9750.0
2006-01-12,45500.0,38500.0,25000.0,12000.0
2006-01-13,48750.0,43250.0,29000.0,11500.0
2006-01-14,50000.0,47500.0,32500.0,13000.0
2006-01-16,49750.0,44750.0,31750.0,14250.0
2006-01-17,52000.0,45000.0,29000.0,12500.0
2006-01-18,53000.0,47000.0,32500.0,13500.0
2006-01-19,55500.0,49000.0,32000.0,12500.0
2006-01-20,56000.0,55000.0,42500.0,18000.0
2006-01-21,57500.0,51500.0,37500.0,18500.0
2006-01-23,56000.0,49000.0,35000.0,15000.0
2006-01-24,53500.0,44000.0,27500.0,11500.0
2006-01-25,48000.0,41000.0,27000.0,10500.0
2006-01-26,51000.0,42000.0,26000.0,9000.0
2006-01-27,56500.0,51500.0,35500.0,13500.0
2006-01-28,56500.0,51500.0,35500.0,13500.0
2006-02-01,55000.0,44000.0,27500.0,14000.0
2006-02-02,53500.0,50250.0,37750.0,16500.0
2006-02-03,53000.0,51500.0,40000.0,18000.0
2006-02-04,52000.0,47500.0,35500.0,17000.0
2006-02-06,44000.0,40500.0,31000.0,14000.0
2006-02-07,43500.0,39000.0,27000.0,11000.0
2006-02-08,40500.0,37500.0,25000.0,10000.0
2006-02-09,42500.0,39000.0,26000.0,10000.0
2006-02-10,37000.0,34500.0,26000.0,12500.0
2006-02-11,42250.0,32750.0,23000.0,8000.0
2006-02-13,38000.0,33000.0,23500.0,12000.0
2006-02-14,38750.0,37500.0,27500.0,12000.0
2006-02-15,47000.0,42500.0,28750.0,12250.0
2006-02-16,48000.0,46500.0,33000.0,13000.0
2006-02-17,50000.0,49000.0,33000.0,11500.0
2006-02-18,53750.0,52000.0,48000.0,26000.0
2006-02-20,53000.0,51000.0,37000.0,14000.0
2006-02-21,52000.0,49500.0,40500.0,20000.0
2006-02-22,50500.0,48500.0,36000.0,14500.0
2006-02-23,47500.0,46000.0,41000.0,24000.0
2006-02-24,50000.0,49000.0,40000.0,22500.0
2006-02-25,50750.0,48500.0,38500.0,17750.0
2006-02-27,50000.0,48750.0,38000.0,19500.0
2006-02-28,54000.0,51000.0,42500.0,24000.0
2006-03-01,55500.0,54000.0,41000.0,18500.0
2006-03-02,69000.0,65000.0,49500.0,25500.0
2006-03-03,83000.0,79500.0,54500.0,24000.0
2006-03-04,83500.0,82000.0,73500.0,40000.0
2006-03-06,83500.0,80750.0,73000.0,38500.0
2006-03-07,83500.0,81500.0,61500.0,27500.0
2006-03-08,91000.0,87500.0,65000.0,26500.0
2006-03-09,90000.0,87500.0,71000.0,36500.0
2006-03-10,86500.0,82500.0,68000.0,33500.0
2006-03-11,81500.0,73500.0,62750.0,33750.0
2006-03-13,74000.0,70500.0,53250.0,22250.0
2006-03-14,83500.0,82500.0,77500.0,45500.0
2006-03-15,106000.0,100500.0,82500.0,40000.0
2006-03-16,113000.0,111000.0,94000.0,48000.0
2006-03-17,107500.0,99000.0,89500.0,54500.0
2006-03-18,92500.0,89000.0,69500.0,36500.0
2006-03-20,98000.0,94000.0,76750.0,38000.0
2006-03-21,95500.0,91000.0,77500.0,37000.0
2006-03-22,91500.0,87000.0,73000.0,38000.0
2006-03-23,94500.0,91000.0,79000.0,44000.0
2006-03-24,101500.0,97000.0,83500.0,46500.0
2006-03-25,100500.0,98500.0,84500.0,45000.0
2006-03-27,100500.0,97000.0,85500.0,44000.0
2006-03-28,97000.0,93000.0,79250.0,35750.0
2006-03-29,100000.0,95500.0,83000.0,43000.0
2006-03-30,104500.0,101000.0,86500.0,45000.0
2006-03-31,102500.0,100500.0,90000.0,52500.0
2006-04-01,104250.0,100250.0,88500.0,52000.0
2006-04-03,103000.0,100000.0,93500.0,56000.0
2006-04-04,105250.0,101750.0,94000.0,46000.0
2006-04-05,105000.0,103000.0,92500.0,49500.0
2006-04-06,106500.0,104500.0,96000.0,56000.0
2006-04-07,107500.0,105000.0,96000.0,56250.0
2006-04-08,107250.0,104000.0,99000.0,63000.0
2006-04-10,103500.0,101000.0,96500.0,55000.0
2006-04-11,109000.0,105500.0,96000.0,61000.0
2006-04-12,120500.0,114000.0,105500.0,67000.0
2006-04-13,124000.0,120500.0,114000.0,71500.0
2006-04-14,116500.0,112500.0,107500.0,68000.0
2006-04-15,112000.0,107500.0,101000.0,66000.0
2006-04-17,108500.0,106000.0,99000.0,61500.0
2006-04-18,113500.0,110000.0,100000.0,62000.0
2006-04-19,112000.0,109750.0,106250.0,65000.0
2006-04-20,114000.0,108000.0,104500.0,76500.0
2006-04-21,109000.0,106500.0,104000.0,75000.0
2006-04-22,107000.0,103500.0,98500.0,64500.0
2006-04-24,106500.0,103500.0,99000.0,63000.0
2006-04-25,103500.0,98500.0,91500.0,47000.0
2006-04-26,102000.0,93000.0,85000.0,56000.0
2006-04-27,82000.0,74500.0,64000.0,37500.0
2006-04-28,67000.0,61500.0,55000.0,38500.0
2006-04-29,53000.0,48500.0,44000.0,28500.0
2006-05-01,52500.0,50000.0,43500.0,25500.0
2006-05-02,59500.0,55000.0,51000.0,37000.0
2006-05-03,62000.0,56500.0,51000.0,30000.0
2006-05-04,58000.0,50500.0,42000.0,24500.0
2006-05-05,46500.0,42500.0,35000.0,21250.0
2006-05-06,42500.0,38000.0,32500.0,19000.0
2006-05-08,47000.0,43000.0,36000.0,22500.0
2006-05-09,50000.0,44500.0,38500.0,25500.0
2006-05-10,46750.0,41500.0,36000.0,22000.0
2006-05-11,42500.0,36500.0,32500.0,20000.0
2006-05-12,36000.0,30250.0,25750.0,14500.0
2006-05-13,29000.0,26500.0,21500.0,14500.0
2006-05-15,31500.0,27500.0,22000.0,15500.0
2006-05-16,35250.0,32500.0,25500.0,16750.0
2006-05-17,40000.0,36750.0,30750.0,18500.0
2006-05-18,41500.0,38500.0,32500.0,17500.0
2006-05-19,39750.0,35250.0,29500.0,18000.0
2006-05-20,43250.0,35500.0,27000.0,14000.0
2006-05-22,40000.0,38000.0,32750.0,19250.0
2006-05-23,44250.0,38000.0,31500.0,14750.0
2006-05-24,36500.0,31500.0,28000.0,18500.0
2006-05-25,31000.0,27500.0,21500.0,13500.0
2006-05-26,33500.0,29000.0,23000.0,16000.0
2006-05-27,31500.0,28500.0,23750.0,15000.0
2006-05-29,28500.0,26000.0,22000.0,15500.0
2006-05-30,30000.0,24750.0,21500.0,15000.0
2006-05-31,30000.0,25000.0,20500.0,14000.0
2006-06-01,28500.0,25000.0,21000.0,11500.0
2006-06-02,34500.0,31000.0,25000.0,16000.0
2006-06-03,32000.0,28000.0,24000.0,16500.0
2006-06-05,28500.0,26500.0,21000.0,11500.0
2006-06-06,35500.0,28000.0,22500.0,13000.0
2006-06-07,36500.0,33000.0,25000.0,15000.0
2006-06-08,47500.0,42500.0,37000.0,20500.0
2006-06-09,54500.0,52000.0,39000.0,20500.0
2006-06-10,54500.0,50000.0,36500.0,17000.0
2006-06-12,55500.0,52000.0,39000.0,19500.0
2006-06-13,53000.0,47500.0,34000.0,18500.0
2006-06-14,48500.0,44000.0,33500.0,18500.0
2006-06-15,52500.0,48500.0,36000.0,19500.0
2006-06-16,57000.0,53500.0,46500.0,29000.0
2006-06-17,59000.0,53000.0,40000.0,22000.0
2006-06-19,51500.0,47500.0,40500.0,25000.0
2006-06-20,50000.0,46500.0,41000.0,30000.0
2006-06-21,52000.0,48750.0,44250.0,30500.0
2006-06-22,49000.0,45500.0,41500.0,25500.0
2006-06-23,45000.0,41500.0,37500.0,22500.0
2006-06-24,40000.0,35500.0,30500.0,23000.0
2006-06-26,29000.0,26500.0,22500.0,15000.0
2006-06-27,26500.0,23250.0,19750.0,12500.0
2006-06-28,23750.0,21250.0,18000.0,12000.0
2006-06-29,24000.0,21500.0,17500.0,9000.0
2006-06-30,24500.0,23000.0,18500.0,13500.0
2006-07-01,25000.0,23000.0,20000.0,16000.0
2006-07-03,29000.0,27500.0,25000.0,14000.0
2006-07-04,30500.0,27000.0,21250.0,16000.0
2006-07-05,35750.0,33250.0,28750.0,19250.0
2006-07-06,43750.0,40750.0,35000.0,22500.0
2006-07-07,44000.0,39750.0,33250.0,21500.0
2006-07-08,31000.0,26500.0,20500.0,9500.0
2006-07-10,31750.0,30000.0,25250.0,12000.0
2006-07-11,54000.0,49500.0,41500.0,26500.0
2006-07-12,65500.0,61000.0,47000.0,26000.0
2006-07-13,55000.0,49500.0,40500.0,19000.0
2006-07-14,36500.0,31500.0,23500.0,10500.0
2006-07-15,29000.0,25000.0,19000.0,8500.0
2006-07-17,37250.0,33750.0,24750.0,12500.0
2006-07-18,46250.0,42750.0,29500.0,13500.0
2006-07-19,32500.0,28000.0,20500.0,9000.0
2006-07-20,27500.0,24500.0,18000.0,9000.0
2006-07-21,29500.0,24000.0,16750.0,8250.0
2006-07-22,28000.0,22500.0,16000.0,8500.0
2006-07-24,27000.0,22000.0,15500.0,9500.0
2006-07-25,26250.0,22750.0,16500.0,9500.0
2006-07-26,24000.0,20750.0,15750.0,10000.0
2006-07-27,23750.0,21000.0,16500.0,10500.0
2006-07-28,28000.0,24000.0,18000.0,8000.0
2006-07-29,25500.0,21500.0,16000.0,9500.0
2006-07-31,31500.0,26500.0,16500.0,5500.0
2006-08-01,33000.0,24250.0,14250.0,5750.0
2006-08-02,32500.0,23500.0,16000.0,9000.0
2006-08-03,30250.0,23500.0,17250.0,8750.0
2006-08-04,34000.0,28000.0,20500.0,14000.0
2006-08-05,43000.0,34000.0,26000.0,18000.0
2006-08-07,42750.0,35000.0,30000.0,20500.0
2006-08-08,40000.0,31000.0,24500.0,13500.0
2006-08-09,39500.0,26500.0,23000.0,16000.0
2006-08-10,33500.0,25000.0,22000.0,14500.0
2006-08-11,32000.0,24500.0,21000.0,12500.0
2006-08-12,32500.0,26000.0,23500.0,16500.0
2006-08-14,32250.0,26250.0,23500.0,13500.0
2006-08-15,31500.0,23500.0,21000.0,11500.0
2006-08-16,27500.0,19000.0,16000.0,8500.0
2006-08-17,29000.0,21000.0,17500.0,13500.0
2006-08-18,38000.0,27500.0,22000.0,16000.0
2006-08-19,37250.0,28250.0,23500.0,18000.0
2006-08-21,36250.0,29750.0,26000.0,19500.0
2006-08-22,39000.0,29000.0,24500.0,17750.0
2006-08-23,36000.0,25000.0,22000.0,15750.0
2006-08-24,35000.0,24750.0,22000.0,14500.0
2006-08-25,33750.0,25000.0,23000.0,16000.0
2006-08-26,26500.0,18500.0,16000.0,9000.0
2006-08-28,28250.0,22000.0,18000.0,14000.0
2006-08-29,32250.0,25250.0,20500.0,15000.0
2006-08-30,29500.0,21750.0,17500.0,12750.0
2006-08-31,30500.0,22000.0,18000.0,13500.0
2006-09-01,29750.0,23500.0,19750.0,15250.0
2006-09-02,34250.0,25750.0,22000.0,14000.0
2006-09-04,32500.0,26750.0,23250.0,17000.0
2006-09-05,37500.0,30000.0,23000.0,12000.0
2006-09-06,45500.0,33500.0,24000.0,17000.0
2006-09-07,46750.0,34250.0,25000.0,18000.0
2006-09-08,46500.0,36000.0,27000.0,14000.0
2006-09-09,52500.0,37250.0,25750.0,16000.0
2006-09-11,52500.0,41500.0,28250.0,19000.0
2006-09-12,49000.0,34000.0,23500.0,12000.0
2006-09-13,44000.0,30500.0,20500.0,11500.0
2006-09-14,45000.0,30000.0,19500.0,11000.0
2006-09-15,45500.0,29500.0,19000.0,13500.0
2006-09-16,41500.0,30250.0,20750.0,13250.0
2006-09-18,46000.0,35500.0,24000.0,17000.0
2006-09-19,47500.0,37500.0,24500.0,16250.0
2006-09-20,53000.0,42500.0,28500.0,18000.0
2006-09-21,41500.0,30000.0,20500.0,14000.0
2006-09-22,32250.0,22250.0,17750.0,11500.0
2006-09-23,26500.0,20250.0,16750.0,11000.0
2006-09-25,29750.0,20250.0,16250.0,12750.0
2006-09-26,30000.0,21000.0,16000.0,11500.0
2006-09-27,35000.0,26000.0,17500.0,9000.0
2006-09-28,33250.0,25000.0,17500.0,11500.0
2006-09-29,34000.0,26000.0,18000.0,11500.0
2006-09-30,37500.0,29750.0,19750.0,10500.0
2006-10-02,41500.0,34000.0,22250.0,9750.0
2006-10-03,58000.0,48000.0,33750.0,12750.0
2006-10-04,56000.0,50500.0,36750.0,18750.0
2006-10-05,56000.0,50500.0,36750.0,18750.0
2006-10-09,51500.0,38000.0,23500.0,13000.0
2006-10-10,43500.0,33000.0,21500.0,12000.0
2006-10-11,39000.0,28500.0,19000.0,10250.0
2006-10-12,33500.0,24500.0,17000.0,9500.0
2006-10-13,32000.0,24500.0,17500.0,11000.0
2006-10-14,34500.0,24000.0,16000.0,11000.0
2006-10-16,39000.0,29500.0,19000.0,12000.0
2006-10-17,40500.0,29750.0,19750.0,11000.0
2006-10-18,43500.0,34500.0,22000.0,9500.0
2006-10-19,42500.0,33500.0,22000.0,10500.0
2006-10-20,41500.0,33500.0,22500.0,12000.0
2006-10-21,44000.0,32000.0,20500.0,9000.0
2006-10-23,46000.0,34500.0,22750.0,9750.0
2006-10-24,49000.0,38500.0,24000.0,11250.0
2006-10-25,46500.0,35000.0,23000.0,11750.0
2006-10-26,43500.0,33000.0,19000.0,9000.0
2006-10-27,41000.0,30500.0,18000.0,7000.0
2006-10-28,37000.0,26000.0,14000.0,7500.0
2006-10-30,38000.0,30250.0,17250.0,7500.0
